nombre,club_actual,temporada,liga,Posicion,nacido,partidos_jugados,titularidades,minutos_jugados,goles,asistencias,amarillas,rojas,carreras_progresivas,pases_progresivos,Pases_progresivos_recibidos,goles_esperados,asistencias_esperadas,goles_esperados_noPen,key_passes,xGChain,xGBuildup,entradas_1/3,entradas_2/3,entradas_3/3,duelos_ganados,entradas,entradas_ganadas,bloqueos,bloqueos_tiro,bloqueos_pase,altura,valor,xG_xA_por_90,eficiencia_gol,asistencias_esperadas_por_90
bryan zaragoza,laliga,2023-2024,laliga,"MF,FW",2001,21,18,1638.0,6.0,2.0,5,0,100,36,127,3.4969893,3.295758,2.7537117,22,8.612707426771522,3.226908627897501,8,6,4,34.8,18,9,9,0,9,,,0.37,1.7157616368668662,0.18
cameron burgess,premier-league,2024-2025,premier-league,DF,1995,18,16,1541.0,0.0,2.0,0,0,2,42,4,0.9312757,0.37667927,0.9312757,7,4.114149808883667,3.429916113615036,14,3,0,81.8,17,12,20,15,5,,,0.08,0.0,0.02
can uzun,bundesliga,2024-2025,bundesliga,,,,,,,,,,,,,3.4531076,0.9417958,3.4531076,14,5.415256071835756,2.2100669629871845,,,,,,,,,,,,,,
carl starfelt,laliga,2023-2024,laliga,DF,1995,27,26,2216.0,1.0,0.0,4,0,5,38,1,2.1070077,0.10598618,2.1070077,2,5.27281042560935,5.27281042560935,30,5,1,67.9,36,30,35,28,7,,,0.09,0.4746067041428669,0.0
carles alena,laliga,2022-2023,laliga,"MF,FW",1998,35,26,2119.0,2.0,2.0,12,1,24,87,78,2.163777,1.4561901,2.163777,15,5.6100273579359055,2.770214391872287,7,5,6,14.7,18,10,19,1,18,,,0.15,0.9243096195168132,0.06
carles perez,laliga,2023-2024,laliga,"MF,DF",1998,16,7,772.0,1.0,1.0,3,0,34,18,66,1.3790045,1.367149,1.3790045,10,4.660734243690968,2.777670806273818,6,5,2,38.9,13,5,14,1,13,,,0.32,0.7251608066716875,0.16
carlos alcaraz,premier-league,2022-2023,premier-league,"MF,FW",2002,18,13,1029.0,4.0,2.0,3,0,20,28,32,1.9036163,0.8085568,1.9036163,5,3.896246693097055,1.4693974861875176,2,7,1,27.3,10,5,14,5,9,,,0.24,2.1012637792289923,0.07
carlos augusto,serie-a,2022-2023,serie-a,DF,1999,35,35,3083.0,6.0,5.0,4,0,87,101,151,4.3014855,3.992013,4.3014855,25,15.283206144347789,10.429481476545334,42,23,8,61.1,73,38,24,6,18,,,0.24,1.3948669468540116,0.12
carlos dominguez,laliga,2023-2024,laliga,DF,2001,22,18,1584.0,0.0,0.0,2,0,11,63,3,0.2694597,0.11211691,0.2694597,3,3.732235359959304,3.601200635544956,17,9,7,62.2,33,21,24,12,12,,,0.02,0.0,0.01
carlos dotor,laliga,2023-2024,laliga,MF,2001,17,7,708.0,0.0,0.0,2,0,3,30,12,0.1885063,0.10952873,0.1885063,1,0.97998889349401,0.7698276322335005,3,8,3,30.8,14,7,12,2,10,,,0.04,0.0,0.01
carlton morris,premier-league,2023-2024,premier-league,"FW,MF",1995,38,32,2862.0,11.0,4.0,4,0,37,56,120,12.306741,3.691951,8.500896,22,12.545526312664151,5.202579701319337,4,6,5,60.0,15,8,24,5,19,,,0.5,0.8938191040015102,0.12
carney chukwuemeka,bundesliga,2024-2025,bundesliga,,,,,,,,,,,,,0.83162916,0.69018835,0.83162916,7,4.0000030770897865,2.8219908848404884,,,,,,,,,,,,,,
cauley woodrow,premier-league,2023-2024,premier-league,"FW,MF",1994,24,2,427.0,1.0,1.0,2,0,7,6,22,0.97733855,1.1986291,0.97733855,10,2.1638130135834217,0.3437035791575908,8,4,4,56.3,16,10,7,1,6,,,0.46,1.023186896155521,0.25
cesar de la hoz,laliga,2022-2023,laliga,MF,1992,25,18,1673.0,1.0,0.0,6,0,3,49,6,0.3396235,1.2134181,0.3396235,5,4.566949136555195,3.761141125112772,17,18,2,51.4,37,20,26,6,20,,,0.08,2.9444369076035763,0.07
cesar montes,laliga,2023-2024,laliga,DF,1997,21,21,1788.0,0.0,0.0,5,0,7,52,2,0.5614795,0.1845422,0.5614795,5,2.718390127643943,2.5909802485257387,13,9,0,50.0,22,13,21,9,12,,,0.04,0.0,0.01
che adams,premier-league,2022-2023,premier-league,FW,1996,28,23,1992.0,5.0,3.0,1,0,17,34,115,7.306277,2.7257514,7.306277,24,11.955216951668262,4.128748474642634,7,8,2,58.3,17,13,13,4,9,,,0.45,0.6843430844556518,0.12
cheick oumar conde,serie-a,2024-2025,serie-a,MF,2000,9,1,151.0,0.0,0.0,2,0,2,8,5,0.0,0.008310918,0.0,1,0.4384280852973461,0.430117167532444,3,2,1,40.0,6,5,7,2,5,,,0.0,,0.0
cheick oumar conde,serie-a,2024-2025,serie-a,MF,2000,9,1,151.0,0.0,0.0,2,0,2,8,5,0.0,0.008310918,0.0,1,0.4384280852973461,0.430117167532444,3,2,1,40.0,6,5,7,2,5,,,0.0,,0.0
chidera ejuke,bundesliga,2022-2023,bundesliga,"FW,MF",1998,20,9,890.0,0.0,3.0,0,0,38,39,67,1.5092752,1.5222752,1.5092752,10,5.453871883451939,2.6058313474059105,1,4,0,20.0,5,4,4,0,4,,,0.31,0.0,0.15
chiedozie ogbene,premier-league,2023-2024,premier-league,"MF,DF",1997,30,20,1995.0,4.0,1.0,1,0,127,53,150,4.8065076,3.469117,4.8065076,27,10.154046710580587,3.82931049913168,10,7,0,54.5,17,10,14,3,11,,,0.37,0.8322050734837986,0.16
chimuanya ugochukwu,premier-league,2023-2024,premier-league,,,,,,,,,,,,,0.0,0.18544437,0.0,3,2.2840482108294964,2.163483928889036,,,,,,,,,,,,,,
chris basham,premier-league,2023-2024,premier-league,"DF,MF",1988,8,3,321.0,0.0,0.0,1,0,1,7,6,0.40913677,0.14287746,0.40913677,2,0.30363729596138,0.30363729596138,4,3,0,22.2,7,2,9,4,5,,,0.15,0.0,0.04
chris smalling,serie-a,2022-2023,serie-a,DF,1989,32,31,2808.0,3.0,1.0,7,0,5,51,7,2.2475016,0.5732743,2.2475016,7,7.683304813690484,7.316817824728787,16,10,0,61.9,26,15,51,36,15,,,0.09,1.3348155055239344,0.02
christian gytkjr,serie-a,2024-2025,serie-a,FW,1990,29,6,754.0,2.0,1.0,0,0,3,5,52,3.4311845,0.7098644,2.6698856,7,2.1699485518038277,0.4514015540480613,2,2,2,50.0,6,4,3,1,2,,,0.49,0.5828890817042447,0.08
christian gytkjr,serie-a,2024-2025,serie-a,FW,1990,29,6,754.0,2.0,1.0,0,0,3,5,52,3.4311845,0.7098644,2.6698856,7,2.1699485518038277,0.4514015540480613,2,2,2,50.0,6,4,3,1,2,,,0.49,0.5828890817042447,0.08
christian walton,premier-league,2024-2025,premier-league,GK,1995,7,7,630.0,0.0,0.0,0,0,0,0,0,0.0,0.016850863,0.0,1,0.1807852499186992,0.1639343872666359,0,0,0,0.0,0,0,0,0,0,,,0.0,,0.0
christopher antwiadjei,bundesliga,2023-2024,bundesliga,"FW,MF",1994,25,11,1216.0,2.0,2.0,5,0,50,28,138,1.970995,3.8551881,1.970995,23,6.187160577625036,1.1585207507014277,10,6,5,54.5,21,12,13,2,11,,,0.43,1.0147159436754924,0.29
chuki,laliga,2024-2025,laliga,,,,,,,,,,,,,2.6113636,1.4040047,2.6113636,8,4.210758607834578,0.8702943343669176,,,,,,,,,,,,,,
chukwubuikem ikwuemesi,serie-a,2023-2024,serie-a,FW,2001,25,11,1061.0,1.0,1.0,2,0,11,10,70,2.5094008,0.4941994,2.5094008,8,3.6371622374281287,0.6929538110271096,0,2,1,33.3,3,1,1,1,0,,,0.25,0.3985014997353967,0.04
chuky san jose,laliga,2024-2025,laliga,MF,2004,18,9,728.0,2.0,0.0,1,0,6,15,27,,,,,,,3,3,2,22.2,8,2,4,1,3,,,,,
chumi,laliga,2022-2023,laliga,DF,1999,21,15,1489.0,1.0,0.0,5,0,13,32,10,0.6245034,0.038196217,0.6245034,2,3.042494330555201,2.953294787555933,18,9,2,60.9,29,16,20,7,13,,,0.04,1.6012723733343717,0.0
claudio bravo,laliga,2023-2024,laliga,GK,1983,7,7,630.0,0.0,0.0,0,0,0,1,0,0.0,0.046966992,0.0,1,0.6719896532595158,0.6250226609408855,0,0,0,0.0,0,0,0,0,0,,,0.01,,0.01
cole campbell,bundesliga,2024-2025,bundesliga,,,,,,,,,,,,,0.0,0.0,0.0,0,0.0799039080739021,0.0799039080739021,,,,,,,,,,,,,,
conor coady,premier-league,2024-2025,premier-league,DF,1993,22,19,1714.0,1.0,0.0,3,0,3,32,0,0.6421075,0.07015309,0.6421075,1,5.112960673868656,4.499962247908115,6,6,1,50.0,13,9,32,24,8,,,0.04,1.557371656107952,0.0
cristian gamboa,bundesliga,2023-2024,bundesliga,DF,1989,22,12,1187.0,0.0,1.0,6,0,12,33,16,0.075954184,0.685303,0.075954184,10,3.1149651166051626,2.446594389155507,12,11,1,42.4,24,18,20,7,13,,,0.06,0.0,0.05
cristian volpato,serie-a,2022-2023,serie-a,MF,2003,7,2,227.0,1.0,1.0,0,0,8,18,24,0.21154469,1.061008,0.21154469,4,1.2275730036199093,0.8931019902229309,1,1,1,0.0,3,2,2,0,2,,,0.5,4.727133487042321,0.42
curro,laliga,2022-2023,laliga,MF,1996,2,0,43.0,0.0,0.0,1,0,1,1,1,0.0737281,0.172979,0.0737281,2,0.0737280994653701,0.0,1,1,0,50.0,2,0,0,0,0,,,0.52,0.0,0.36
cyle larin,laliga,2022-2023,laliga,FW,1995,19,16,1469.0,8.0,3.0,4,0,25,17,72,7.6028113,2.5209365,6.116256,16,8.023387804627419,0.378777889534831,2,4,3,42.9,9,3,6,3,3,,,0.62,1.0522423411422712,0.15
daiki hashioka,premier-league,2023-2024,premier-league,DF,1999,10,6,595.0,0.0,0.0,0,0,3,21,16,0.100213125,0.51884884,0.100213125,3,2.0648620426654816,1.5119032934308052,6,4,1,45.5,11,5,12,7,5,,,0.09,0.0,0.08
daley sinkgraven,laliga,2023-2024,laliga,DF,1995,10,6,374.0,0.0,0.0,0,1,3,17,8,0.0,0.0,0.0,0,0.238798500970006,0.238798500970006,6,5,0,25.0,11,5,5,3,2,,,0.0,,0.0
daley sinkgraven,laliga,2024-2025,laliga,DF,1995,2,1,91.0,0.0,0.0,0,0,2,3,7,0.0,0.014258598,0.0,1,0.5968886837363243,0.5968886837363243,3,2,0,33.3,5,1,1,0,1,,,0.01,,0.01
damian rodriguez,laliga,2023-2024,laliga,MF,2003,5,3,258.0,0.0,2.0,1,0,2,9,4,0.02269299,0.70274615,0.02269299,6,1.7932294681668282,1.7213182225823402,1,3,2,33.3,6,3,4,2,2,,,0.25,0.0,0.25
damian suarez,laliga,2022-2023,laliga,"DF,MF",1988,28,26,1946.0,1.0,1.0,7,0,21,80,72,0.6186535,1.8975394,0.6186535,26,5.267320052720606,3.4844284001737837,23,19,7,54.2,49,33,40,0,40,,,0.12,1.6164137734754895,0.09
dani raba,laliga,2024-2025,laliga,"FW,MF",1995,29,24,1879.0,8.0,6.0,6,0,42,69,101,7.210522,6.126951,3.4941342,46,9.66063447855413,2.529050065204501,17,15,5,40.5,37,23,27,3,24,,,0.64,1.1094896882669718,0.29
daniel amartey,premier-league,2022-2023,premier-league,DF,1994,20,18,1610.0,0.0,0.0,1,0,23,66,5,1.0540159,0.46502638,1.0540159,5,3.991525309160352,3.8186524361372,13,5,1,85.7,19,8,24,17,7,,,0.08,0.0,0.03
daniel bandeira,serie-a,2023-2024,serie-a,MF,2000,14,3,446.0,0.0,0.0,2,0,9,34,8,,,,,,,1,4,1,42.9,6,5,3,0,3,,,,,
daniel jebbison,premier-league,2023-2024,premier-league,FW,2003,1,0,21.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0,0,0,,0,0,1,0,1,,,0.0,,0.0
daniel maldini,serie-a,2023-2024,serie-a,"MF,FW",2001,11,2,333.0,4.0,1.0,0,0,15,10,22,1.8159771,0.9732081,1.8159771,12,3.545224618166685,1.6822674944996834,0,2,1,50.0,3,2,2,0,2,,,0.75,2.202670951953324,0.26
daniel maldini,serie-a,2023-2024,serie-a,"MF,FW",2001,11,2,333.0,4.0,1.0,0,0,15,10,22,1.8159771,0.9732081,1.8159771,12,3.545224618166685,1.6822674944996834,0,2,2,100.0,4,2,5,0,5,,,0.75,2.202670951953324,0.26
daniel maldini,serie-a,2023-2024,serie-a,"FW,MF",2001,7,3,263.0,0.0,0.0,1,0,7,10,10,1.8159771,0.9732081,1.8159771,12,3.545224618166685,1.6822674944996834,0,2,1,50.0,3,2,2,0,2,,,0.95,0.0,0.33
daniel maldini,serie-a,2023-2024,serie-a,"FW,MF",2001,7,3,263.0,0.0,0.0,1,0,7,10,10,1.8159771,0.9732081,1.8159771,12,3.545224618166685,1.6822674944996834,0,2,2,100.0,4,2,5,0,5,,,0.95,0.0,0.33
daniel rodriguez,laliga,2024-2025,laliga,FW,2005,1,1,37.0,0.0,0.0,0,0,4,2,9,0.041320276,0.0,0.041320276,0,0.3060602843761444,0.2647400200366974,0,0,0,,0,0,1,0,1,,,0.1,0.0,0.0
daniele montevago,serie-a,2022-2023,serie-a,FW,2003,6,3,231.0,0.0,0.0,1,0,1,0,10,0.579835,0.19556473,0.579835,4,0.7314657140523195,0.0,0,0,1,0.0,1,0,2,1,1,,,0.3,0.0,0.08
daniele verde,serie-a,2022-2023,serie-a,"FW,MF",1996,25,11,998.0,3.0,0.0,1,0,18,42,57,2.6684048,1.2946079,1.9071059,18,4.133883338421583,1.93749189004302,3,0,1,42.9,4,4,6,0,6,,,0.36,1.1242671952299215,0.12
danilo dambrosio,serie-a,2023-2024,serie-a,DF,1988,24,16,1536.0,0.0,0.0,5,1,12,61,25,0.740087,0.23131964,0.740087,4,4.484826764091849,4.147360630333424,34,20,3,68.3,57,34,22,13,9,,,0.06,0.0,0.01
dany mota,serie-a,2022-2023,serie-a,"FW,MF",1998,29,21,1912.0,5.0,1.0,2,0,66,34,166,6.0469522,1.8663542,6.0469522,27,10.082033520564435,2.9128061961382627,1,3,4,20.0,8,7,5,1,4,,,0.37,0.8268628220056211,0.09
dany mota,serie-a,2023-2024,serie-a,"FW,MF",1998,34,24,2049.0,4.0,3.0,3,0,112,57,152,5.2517214,3.4415772,5.2517214,34,11.03209387511015,5.333640689961612,2,5,6,47.1,13,7,4,1,3,,,0.38,0.7616550286925561,0.15
dany mota,serie-a,2024-2025,serie-a,"FW,MF",1998,31,24,2104.0,5.0,2.0,3,0,53,47,139,4.9406447,1.9611132,4.9406447,21,9.050512425601482,3.241640606895089,2,3,8,50.0,13,3,18,1,17,,,0.3,1.0120136666472674,0.08
dany mota,serie-a,2024-2025,serie-a,"FW,MF",1998,31,24,2104.0,5.0,2.0,3,0,53,47,139,4.9406447,1.9611132,4.9406447,21,9.050512425601482,3.241640606895089,2,3,8,50.0,13,3,18,1,17,,,0.3,1.0120136666472674,0.08
dario essugo,laliga,2024-2025,laliga,MF,2005,27,25,1938.0,1.0,0.0,11,2,18,76,8,0.6471307,0.43167248,0.6471307,13,4.46547017712146,3.756997517310083,28,26,5,60.9,59,45,28,11,17,,,0.05,1.545282826314178,0.02
darko brasanac,laliga,2024-2025,laliga,MF,1992,30,15,1617.0,1.0,2.0,4,0,6,43,53,2.0544605,0.3227076,2.0544605,9,3.912908762693405,1.896696176379919,5,15,6,52.9,26,11,24,11,13,,,0.13,0.48674578439536953,0.02
darwin machis,laliga,2024-2025,laliga,"MF,FW",1993,18,7,639.0,0.0,1.0,0,0,17,19,43,1.1362376,1.0831429,1.1362376,8,2.728137221187353,0.7401521652936935,3,2,0,33.3,5,4,3,0,3,,,0.31,0.0,0.15
david akpan ankeye,serie-a,2024-2025,serie-a,"FW,MF",2002,4,0,45.0,0.0,0.0,0,0,0,1,3,,,,,,,0,0,0,0.0,0,0,0,0,0,,,,,
david akpan ankeye,serie-a,2024-2025,serie-a,"FW,MF",2002,4,0,45.0,0.0,0.0,0,0,0,1,3,,,,,,,0,0,0,0.0,0,0,0,0,0,,,,,
david gil,laliga,2022-2023,laliga,GK,1994,4,4,360.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0941959992051124,0.0941959992051124,0,0,0,,0,0,0,0,0,,,0.0,,0.0
david jurasek,bundesliga,2023-2024,bundesliga,DF,2000,13,4,496.0,0.0,1.0,1,0,12,12,38,0.10037788,1.2145704,0.10037788,6,3.209126329049468,1.956794848665595,13,1,0,41.2,14,11,7,2,5,,,0.24,0.0,0.22
david soria,laliga,2022-2023,laliga,GK,1993,38,38,3420.0,0.0,0.0,2,0,0,1,0,0.0,0.2856647,0.0,4,1.607332474552095,1.3216677783057094,0,0,0,0.0,0,0,0,0,0,,,0.01,,0.01
david strelec,serie-a,2022-2023,serie-a,FW,2001,7,1,169.0,0.0,0.0,0,0,2,1,14,0.5732485,0.115486,0.5732485,1,0.2473404984921217,0.0652117002755403,0,1,1,100.0,2,2,0,0,0,,,0.37,0.0,0.06
david torres,laliga,2024-2025,laliga,DF,2003,18,15,1387.0,0.0,0.0,5,0,11,37,3,0.2132116,0.010946217,0.2132116,1,2.80377159640193,2.792825382202864,12,1,0,63.6,13,8,19,17,2,,,0.01,0.0,0.0
davide bartesaghi,serie-a,2024-2025,serie-a,DF,2005,4,1,118.0,0.0,0.0,0,1,2,2,17,0.030320704,0.14320302,0.030320704,2,0.9094470888376236,0.8431871682405472,1,1,2,100.0,4,2,1,1,0,,,0.13,0.0,0.11
davide bartesaghi,serie-a,2024-2025,serie-a,DF,2005,4,1,118.0,0.0,0.0,0,1,2,2,17,0.030320704,0.14320302,0.030320704,2,0.9094470888376236,0.8431871682405472,1,1,2,100.0,4,2,1,1,0,,,0.13,0.0,0.11
dennis geiger,bundesliga,2023-2024,bundesliga,MF,1998,3,0,64.0,0.0,0.0,1,0,1,3,2,0.0,0.11057253,0.0,1,0.1105725318193435,0.1105725318193435,1,0,0,,1,0,1,1,0,,,0.16,,0.16
devis vasquez,serie-a,2024-2025,serie-a,GK,1998,32,32,2880.0,0.0,0.0,2,0,0,0,0,0.0,0.0,0.0,0,0.810832651797682,0.810832651797682,0,0,0,,0,0,0,0,0,,,0.0,,0.0
devis vasquez,serie-a,2024-2025,serie-a,GK,1998,32,32,2880.0,0.0,0.0,2,0,0,0,0,0.0,0.0,0.0,0,0.810832651797682,0.810832651797682,0,0,0,,0,0,0,0,0,,,0.0,,0.0
dexter lembikisa,premier-league,2022-2023,premier-league,DF,2003,1,0,23.0,0.0,0.0,0,0,2,3,3,0.0,0.0,0.0,0,0.0149248000234365,0.0149248000234365,0,0,0,,0,0,0,0,0,1.8,,0.0,,0.0
diadie samassekou,bundesliga,2023-2024,bundesliga,MF,1996,1,0,1.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,,0,0,0,0,0,,,0.0,,0.0
diego,laliga,2024-2025,laliga,FW,2000,28,13,1195.0,3.0,0.0,2,0,9,16,49,4.4012413,0.2550248,4.4012413,6,4.547595828771591,0.9056342523545028,0,0,1,14.3,1,1,4,1,3,,,0.35,0.6816258854752162,0.02
diego,laliga,2024-2025,laliga,FW,2000,28,13,1195.0,3.0,0.0,2,0,9,16,49,0.1153041,0.0,0.1153041,0,0.115304097533226,0.115304097533226,0,0,1,14.3,1,1,4,1,3,,,0.01,26.018156025509157,0.0
diego iturralde,laliga,2022-2023,laliga,DF,2003,1,1,45.0,0.0,0.0,1,0,0,0,1,,,,,,,1,0,0,0.0,1,0,0,0,0,,,,,
diego iturralde,laliga,2024-2025,laliga,FW,2003,1,1,37.0,0.0,0.0,0,0,0,0,1,,,,,,,0,0,0,,0,0,0,0,0,,,,,
diego llorente,serie-a,2022-2023,serie-a,DF,1993,9,5,573.0,0.0,0.0,0,0,2,12,3,0.2525744,0.09437569,0.2525744,1,1.6798717100173235,1.6798717100173235,6,4,0,41.7,10,5,4,2,2,,,0.05,0.0,0.01
diego marino,laliga,2022-2023,laliga,GK,1990,1,0,45.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,,0,0,0,0,0,,,0.0,,0.0
diego marino,laliga,2023-2024,laliga,GK,1990,1,1,90.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0285994093865156,0.0285994093865156,0,0,0,,0,0,0,0,0,,,0.0,,0.0
diego mendez,laliga,2022-2023,laliga,MF,2003,1,0,1.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,,0,0,0,0,0,1.82,,0.0,,0.0
diego valencia,serie-a,2022-2023,serie-a,"MF,FW",2000,12,0,231.0,0.0,0.0,1,0,1,4,21,0.0408506,0.096223995,0.0408506,2,0.2493155021220445,0.1122411992400884,4,2,2,22.2,8,5,10,1,9,,,0.05,0.0,0.04
dimitris nikolaou,serie-a,2022-2023,serie-a,DF,1998,36,34,2958.0,1.0,0.0,9,1,20,105,15,0.73406994,0.60554326,0.73406994,10,3.3915833812206984,2.980936732143164,31,10,4,67.6,45,32,41,26,15,,,0.04,1.3622680085906955,0.02
dion lopy,laliga,2023-2024,laliga,MF,2002,30,23,1916.0,0.0,0.0,5,0,23,90,19,0.79303354,1.0300751,0.79303354,13,6.641953369602561,5.284824077039957,36,20,6,38.6,62,37,23,5,18,,,0.09,0.0,0.05
dodi lukebakio,bundesliga,2022-2023,bundesliga,"FW,MF",1997,32,27,2397.0,11.0,3.0,8,0,96,42,178,8.961335,4.295584,5.172452,28,9.813450296409428,2.6042105183005333,7,8,3,22.2,18,11,23,5,18,,,0.5,1.2274956550963265,0.16
domagoj bradaric,serie-a,2022-2023,serie-a,DF,1999,31,24,2250.0,0.0,3.0,5,0,63,52,107,0.1673938,2.1315212,0.1673938,17,5.198137263767421,3.404341778717935,14,8,4,43.8,26,19,20,5,15,,,0.09,0.0,0.09
domen crnigoj,serie-a,2024-2025,serie-a,MF,1995,8,1,136.0,0.0,0.0,0,0,4,4,6,0.09253345,0.0,0.09253345,0,0.182824295014143,0.0902908481657505,0,1,3,50.0,4,2,5,2,3,,,0.06,0.0,0.0
domen crnigoj,serie-a,2024-2025,serie-a,MF,1995,8,1,136.0,0.0,0.0,0,0,4,4,6,0.09253345,0.0,0.09253345,0,0.182824295014143,0.0902908481657505,0,1,3,50.0,4,2,5,2,3,,,0.06,0.0,0.0
domingos andre ribeiro almeida,laliga,2024-2025,laliga,"MF,FW",2000,34,24,1977.0,0.0,4.0,2,0,45,142,77,,,,,,,18,21,9,35.9,48,32,21,3,18,,,,,
dominik javorcek,bundesliga,2024-2025,bundesliga,,,,,,,,,,,,,0.011757267,0.8435536,0.011757267,4,1.4395538344979286,0.7678313702344894,,,,,,,,,,,,,,
donyell malen,bundesliga,2024-2025,bundesliga,,,,,,,,,,,,,3.2217884,0.36192107,3.2217884,1,5.11583523452282,2.273415695875883,,,,,,,,,,,,,,
duje caletacar,premier-league,2022-2023,premier-league,DF,1996,13,9,946.0,1.0,0.0,2,0,5,33,0,1.0882597,0.0416763,1.0882597,1,2.0971209220588207,2.0786672607064247,9,4,1,66.7,14,10,15,11,4,,,0.11,0.9188983133281864,0.0
duk,laliga,2024-2025,laliga,"MF,FW",2000,10,1,179.0,0.0,0.0,1,0,10,3,21,0.03150592,0.5542192,0.03150592,5,0.5542192105203867,0.0,3,3,2,60.0,8,4,4,0,4,,,0.29,0.0,0.28
dylan bronn,serie-a,2023-2024,serie-a,"DF,MF",1995,4,0,52.0,0.0,0.0,0,0,1,1,0,0.06486436,0.0,0.06486436,0,0.5418936610221863,0.5418936610221863,0,0,0,0.0,0,0,2,0,2,,,0.11,0.0,0.0
eder alvarez balanta,bundesliga,2022-2023,bundesliga,"MF,FW",1993,6,3,238.0,0.0,0.0,3,0,3,12,0,0.0580647,0.1794971,0.0580647,4,0.7667979076504707,0.6726402118802071,2,3,0,33.3,5,4,0,0,0,,,0.09,0.0,0.07
edgar gonzalez,laliga,2023-2024,laliga,"DF,MF",1997,31,30,2522.0,2.0,0.0,7,1,6,72,6,1.9409231,0.30034184,1.9409231,7,5.982757529243827,5.704114023596048,22,20,3,51.0,45,21,48,28,20,,,0.08,1.0304375301681779,0.01
edmondparis maghoma,premier-league,2024-2025,premier-league,"MF,FW",2001,8,0,119.0,0.0,0.0,0,0,4,13,4,,,,,,,0,2,0,33.3,2,1,2,2,0,,,,,
ellyes skhiri,bundesliga,2024-2025,bundesliga,,,,,,,,,,,,,1.560966,1.9805882,1.560966,21,15.424042753875256,14.27434642612934,,,,,,,,,,,,,,
emanuel vignato,serie-a,2023-2024,serie-a,"MF,FW",2000,9,3,311.0,0.0,1.0,1,0,5,11,15,0.01878658,0.3307584,0.01878658,5,0.8755935598164797,0.526048569008708,4,5,1,83.3,10,7,1,0,1,,,0.1,0.0,0.1
emanuele valeri,serie-a,2023-2024,serie-a,DF,1998,16,14,1178.0,0.0,1.0,3,0,38,41,61,1.366531,2.4135904,1.366531,24,5.232246050611138,2.041946468874812,10,5,4,47.6,19,16,14,3,11,,,0.29,0.0,0.18
emerson,serie-a,2024-2025,serie-a,DF,1999,17,16,1377.0,0.0,0.0,5,0,23,68,71,0.34718058,0.95579505,0.34718058,15,5.5557965859770775,4.902985647320747,24,16,5,47.1,45,28,13,2,11,,,0.09,0.0,0.06
emerson,serie-a,2024-2025,serie-a,DF,1999,17,16,1377.0,0.0,0.0,5,0,23,68,71,0.34718058,0.95579505,0.34718058,15,5.5557965859770775,4.902985647320747,24,16,5,47.1,45,28,13,2,11,,,0.09,0.0,0.06
emerson palmieri,premier-league,2023-2024,premier-league,DF,1994,36,35,3137.0,1.0,2.0,10,0,59,125,124,,,,,,,48,42,16,63.3,106,68,47,15,32,,,,,
emerson palmieri,premier-league,2024-2025,premier-league,DF,1994,31,26,2113.0,2.0,1.0,5,0,47,66,83,,,,,,,37,18,5,56.3,60,31,32,8,24,,,,,
emi buendia,premier-league,2024-2025,premier-league,"MF,FW",1996,12,0,98.0,0.0,0.0,1,0,3,7,6,,,,,,,3,2,1,0.0,6,6,5,1,4,,,,,
emil audero,serie-a,2022-2023,serie-a,GK,1997,25,25,2250.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0,1.527403388172388,1.527403388172388,0,0,0,0.0,0,0,0,0,0,,,0.0,,0.0
emil bohinen,serie-a,2022-2023,serie-a,MF,1999,24,9,832.0,0.0,0.0,0,0,12,31,16,0.11505133,0.548879,0.11505133,12,1.7971084481105208,1.4295776318758726,15,8,2,52.2,25,13,25,7,18,,,0.07,0.0,0.06
emil ceide,serie-a,2023-2024,serie-a,"FW,MF",2001,11,0,176.0,0.0,0.0,0,0,12,3,16,0.14008325,0.20531498,0.14008325,4,0.407642682082951,0.1018226519227027,1,1,0,100.0,2,2,6,1,5,,,0.18,0.0,0.1
emmanuel ekong,serie-a,2022-2023,serie-a,"FW,MF",2002,2,0,20.0,0.0,0.0,0,0,1,0,1,0.0186929,0.0,0.0186929,0,0.0186928994953632,0.0,0,0,0,,0,0,0,0,0,,,0.08,0.0,0.0
emmanuel ekong,serie-a,2023-2024,serie-a,FW,2002,1,0,5.0,0.0,0.0,0,0,0,0,1,0.0,0.016783329,0.0,1,0.0167833287268877,0.0,0,0,0,,0,0,0,0,0,,,0.3,,0.3
emmanuel ekong,serie-a,2024-2025,serie-a,"MF,FW",2002,15,0,186.0,0.0,0.0,1,0,8,5,19,0.1341848,0.102413,0.1341848,2,0.6242885012179613,0.3876907210797071,0,2,2,100.0,4,3,2,1,1,,,0.11,0.0,0.05
