Player,Squad,Season,Competition,Pos,Min,Value,performance_score,penalty_score,adjusted_score,Evaluated_Position
ademola lookman,atalanta,2022-2023,serie-a,Second Striker,1729.0,30000000.0,0.43931189969972284,0.09620000000000001,0.34311189969972283,Second Striker
florian thauvin,udinese,2022-2023,serie-a,Second Striker,546.0,3500000.0,0.22469417303046743,0.0757,0.14899417303046741,Second Striker
florian thauvin,udinese,2023-2024,serie-a,Second Striker,1710.0,3000000.0,0.4743880871678763,0.0816,0.3927880871678763,Second Striker
ademola lookman,atalanta,2023-2024,serie-a,Second Striker,1894.0,40000000.0,0.6425081692761037,0.0986,0.5439081692761036,Second Striker
ademola lookman,atalanta,2024-2025,serie-a,Second Striker,2247.0,60000000.0,0.5057807420377188,0.10479999999999999,0.40098074203771883,Second Striker
gabriel vidovic,mainz 05,2024-2025,bundesliga,Second Striker,4.0,3000000.0,0.3239075963654076,0.225,0.09890759636540761,Second Striker
marko lazetic,milan,2022-2023,serie-a,Centre-Forward,9.0,2000000.0,0.20185802385843654,0.5,-0.29814197614156346,Centre-Forward
kai havertz,chelsea,2022-2023,premier-league,Centre-Forward,2569.0,55000000.0,0.21934940068689693,0.0935,0.12584940068689693,Centre-Forward
thomas cannon,everton,2022-2023,premier-league,Centre-Forward,25.0,5000000.0,0.1680027930481804,0.0,0.1680027930481804,Centre-Forward
halil dervisoglu,brentford,2022-2023,premier-league,Centre-Forward,8.0,2000000.0,0.117225,0.225,-0.10777500000000001,Centre-Forward
kevin lasagna,hellas verona,2022-2023,serie-a,Centre-Forward,1572.0,1800000.0,0.13258810058198778,0.1008,0.03178810058198778,Centre-Forward
radamel falcao,rayo vallecano,2022-2023,laliga,Centre-Forward,616.0,2000000.0,0.1368134634720281,0.127,0.009813463472028106,Centre-Forward
vivaldo semedo,udinese,2022-2023,serie-a,Centre-Forward,36.0,500000.0,0.09187301198855784,0.125,-0.03312698801144216,Centre-Forward
ayoze perez,betis,2022-2023,laliga,Centre-Forward,1386.0,6000000.0,0.1766645456258977,0.0825,0.0941645456258977,Centre-Forward
pablo duran,celta vigo,2022-2023,laliga,Centre-Forward,36.0,250000.0,0.08515630257056839,0.07500000000000001,0.010156302570568376,Centre-Forward
cristiano ronaldo,manchester utd,2022-2023,premier-league,Centre-Forward,525.0,15000000.0,0.1508410303586524,0.0616,0.0892410303586524,Centre-Forward
danny ings,aston villa,2022-2023,premier-league,Centre-Forward,824.0,12000000.0,0.16364877579020018,0.08730000000000002,0.07634877579020016,Centre-Forward
carlos martin,atlético madrid,2022-2023,laliga,Centre-Forward,28.0,500000.0,0.1125741949752924,0.1285,-0.0159258050247076,Centre-Forward
luka jovic,fiorentina,2022-2023,serie-a,Centre-Forward,1534.0,8000000.0,0.14680874459135881,0.06,0.08680874459135882,Centre-Forward
dusan vlahovic,juventus,2022-2023,serie-a,Centre-Forward,1925.0,70000000.0,0.1544219826658044,0.09509999999999999,0.05932198266580441,Centre-Forward
youssef ennesyri,sevilla,2022-2023,laliga,Centre-Forward,1661.0,20000000.0,0.13766274133923773,0.0629,0.07476274133923773,Centre-Forward
andre ayew,nott'ham forest,2022-2023,premier-league,Centre-Forward,316.0,1800000.0,0.09139192865388181,0.045399999999999996,0.04599192865388181,Centre-Forward
gerard deulofeu,udinese,2022-2023,serie-a,Centre-Forward,1211.0,10000000.0,0.22589002864517835,0.060899999999999996,0.16499002864517837,Centre-Forward
edin dzeko,inter,2022-2023,serie-a,Centre-Forward,1732.0,4000000.0,0.19232871106561966,0.06540000000000001,0.12692871106561965,Centre-Forward
lucas holer,freiburg,2022-2023,bundesliga,Centre-Forward,1503.0,5000000.0,0.1554548480427042,0.0576,0.09785484804270421,Centre-Forward
frank tsadjout,cremonese,2022-2023,serie-a,Centre-Forward,1051.0,1200000.0,0.12578773488218592,0.07450000000000001,0.05128773488218591,Centre-Forward
borja iglesias,betis,2022-2023,laliga,Centre-Forward,2365.0,20000000.0,0.15244831956166402,0.09179999999999999,0.06064831956166403,Centre-Forward
leonardo cerri,juventus,2023-2024,serie-a,Centre-Forward,7.0,800000.0,0.05352485,0.0,0.05352485,Centre-Forward
rarescatalin burnete,lecce,2023-2024,serie-a,Centre-Forward,8.0,700000.0,0.12371151812058162,0.225,-0.10128848187941838,Centre-Forward
dzenan pejcinovic,wolfsburg,2023-2024,bundesliga,Centre-Forward,37.0,1000000.0,0.1052539503635912,0.0729,0.03235395036359119,Centre-Forward
zeki amdouni,burnley,2023-2024,premier-league,Centre-Forward,1953.0,12000000.0,0.14928326270070225,0.0722,0.07708326270070225,Centre-Forward
ciro immobile,lazio,2023-2024,serie-a,Centre-Forward,1652.0,4000000.0,0.14813465944494023,0.07070000000000001,0.07743465944494021,Centre-Forward
miguel,alavés,2023-2024,laliga,Centre-Forward,65.0,2500000.0,0.09473670286063207,0.16620000000000001,-0.07146329713936794,Centre-Forward
rafa mir,sevilla,2023-2024,laliga,Centre-Forward,391.0,2500000.0,0.12272619491026376,0.069,0.05372619491026376,Centre-Forward
duvan zapata,atalanta,2023-2024,serie-a,Centre-Forward,112.0,8000000.0,0.16716426977487694,0.06420000000000001,0.10296426977487694,Centre-Forward
pascu,villarreal,2023-2024,laliga,Centre-Forward,14.0,1000000.0,0.05459026086851377,0.0643,-0.009709739131486227,Centre-Forward
mikkel kaufmann,union berlin,2023-2024,bundesliga,Centre-Forward,486.0,2700000.0,0.13992056174105594,0.1,0.03992056174105593,Centre-Forward
duvan zapata,torino,2023-2024,serie-a,Centre-Forward,2880.0,8000000.0,0.1949322477622226,0.1038,0.09113224776222259,Centre-Forward
youssoufa moukoko,dortmund,2023-2024,bundesliga,Centre-Forward,625.0,22000000.0,0.14406726994447058,0.0907,0.05336726994447058,Centre-Forward
lyle foster,burnley,2023-2024,premier-league,Centre-Forward,1899.0,13000000.0,0.14400638682793282,0.08850000000000001,0.05550638682793281,Centre-Forward
dominic solanke,bournemouth,2023-2024,premier-league,Centre-Forward,3325.0,40000000.0,0.19066512455089238,0.1006,0.09006512455089238,Centre-Forward
irvin cardona,augsburg,2023-2024,bundesliga,Centre-Forward,54.0,2500000.0,0.15855156528800443,0.05,0.10855156528800443,Centre-Forward
nelson weiper,mainz 05,2023-2024,bundesliga,Centre-Forward,124.0,5000000.0,0.12325313346042252,0.0654,0.05785313346042252,Centre-Forward
ollie watkins,aston villa,2023-2024,premier-league,Centre-Forward,3217.0,65000000.0,0.193964171977284,0.0688,0.125164171977284,Centre-Forward
ben parkinson,newcastle utd,2023-2024,premier-league,Centre-Forward,25.0,250000.0,0.016516457075901686,0.07200000000000001,-0.05548354292409832,Centre-Forward
benjamin sesko,rb leipzig,2023-2024,bundesliga,Centre-Forward,1526.0,50000000.0,0.1697914128963275,0.08620000000000001,0.08359141289632747,Centre-Forward
alejo veliz,tottenham,2023-2024,premier-league,Centre-Forward,50.0,9000000.0,0.13262158591721926,0.21600000000000003,-0.08337841408278077,Centre-Forward
lucas holer,freiburg,2023-2024,bundesliga,Centre-Forward,2305.0,4000000.0,0.14303829283125136,0.053000000000000005,0.09003829283125135,Centre-Forward
gregoire defrel,sassuolo,2023-2024,serie-a,Centre-Forward,757.0,1000000.0,0.11209265841337532,0.0665,0.045592658413375314,Centre-Forward
kai havertz,arsenal,2024-2025,premier-league,Centre-Forward,1875.0,65000000.0,0.10387768357286863,0.07719999999999999,0.026677683572868635,Centre-Forward
cedric bakambu,betis,2024-2025,laliga,Centre-Forward,710.0,1500000.0,0.07315456519476247,0.1229,-0.04974543480523752,Centre-Forward
dani gomez,valencia,2024-2025,laliga,Centre-Forward,532.0,1000000.0,0.04609631692448681,0.0912,-0.04510368307551319,Centre-Forward
omar marmoush,manchester city,2024-2025,premier-league,Centre-Forward,1175.0,75000000.0,0.12061392233035786,0.0906,0.030013922330357864,Centre-Forward
kevin behrens,wolfsburg,2024-2025,bundesliga,Centre-Forward,170.0,1000000.0,0.08722772113859434,0.0953,-0.008072278861405657,Centre-Forward
nicolas jackson,chelsea,2024-2025,premier-league,Centre-Forward,2220.0,50000000.0,0.10972390714046087,0.0948,0.01492390714046088,Centre-Forward
andrea belotti,como,2024-2025,serie-a,Centre-Forward,593.0,2000000.0,0.060367464901899856,0.0745,-0.01413253509810014,Centre-Forward
leonardo pavoletti,cagliari,2024-2025,serie-a,Centre-Forward,445.0,700000.0,0.0808902654280017,0.1234,-0.04250973457199829,Centre-Forward
orri steinn oskarsson,real sociedad,2024-2025,laliga,Centre-Forward,944.0,15000000.0,0.061301744308230974,0.06290000000000001,-0.0015982556917690377,Centre-Forward
carlos vinicius,fulham,2024-2025,premier-league,Centre-Forward,16.0,3500000.0,0.09819635456680798,0.0563,0.04189635456680797,Centre-Forward
daniel jebbison,bournemouth,2024-2025,premier-league,Centre-Forward,119.0,4000000.0,0.12183149919457488,0.189,-0.06716850080542512,Centre-Forward
alexander isak,newcastle utd,2024-2025,premier-league,Centre-Forward,2756.0,120000000.0,0.14064484591022602,0.08090000000000001,0.05974484591022601,Centre-Forward
moise kean,fiorentina,2024-2025,serie-a,Centre-Forward,2615.0,50000000.0,0.12251591498908296,0.1237,-0.0011840850109170464,Centre-Forward
bertug yldrm,getafe,2024-2025,laliga,Centre-Forward,1083.0,2000000.0,0.06419424666482951,0.10880000000000001,-0.0446057533351705,Centre-Forward
gianluca scamacca,atalanta,2024-2025,serie-a,Centre-Forward,6.0,24000000.0,0.05647548102461369,0.0,0.05647548102461369,Centre-Forward
beto,everton,2024-2025,premier-league,Centre-Forward,1534.0,22000000.0,0.09819383369727447,0.1263,-0.028106166302725527,Centre-Forward
andrej ilic,union berlin,2024-2025,bundesliga,Centre-Forward,937.0,4000000.0,0.07013217943491848,0.0817,-0.011567820565081516,Centre-Forward
sergi guardiola,rayo vallecano,2024-2025,laliga,Centre-Forward,362.0,500000.0,0.05361769445904337,0.0845,-0.030882305540956632,Centre-Forward
christian kouame,fiorentina,2024-2025,serie-a,Centre-Forward,622.0,4000000.0,0.07620901048281307,0.0868,-0.010590989517186927,Centre-Forward
alberto cerri,como,2024-2025,serie-a,Centre-Forward,87.0,1000000.0,0.08187795227957714,0.15510000000000002,-0.07322204772042287,Centre-Forward
pau victor,barcelona,2024-2025,laliga,Centre-Forward,319.0,4000000.0,0.12615290463411613,0.0846,0.041552904634116136,Centre-Forward
ivan provedel,lazio,2022-2023,serie-a,Goalkeeper,3413.0,12000000.0,0.17483769923114778,0.0018,0.17303769923114778,Goalkeeper
yann sommer,bayern munich,2022-2023,bundesliga,Goalkeeper,1710.0,5000000.0,0.3687587015921871,0.004,0.3647587015921871,Goalkeeper
david raya,brentford,2022-2023,premier-league,Goalkeeper,3420.0,30000000.0,0.14941930037117002,0.004,0.14541930037117,Goalkeeper
vanja milinkovicsavic,torino,2022-2023,serie-a,Goalkeeper,3420.0,3500000.0,0.16291409981441496,0.0026,0.16031409981441497,Goalkeeper
jordan pickford,everton,2022-2023,premier-league,Goalkeeper,3330.0,22000000.0,0.14721309888648987,0.0052,0.14201309888648986,Goalkeeper
marco carnesecchi,cremonese,2022-2023,serie-a,Goalkeeper,2430.0,13000000.0,0.14977070042419433,0.0035000000000000005,0.14627070042419432,Goalkeeper
frederik rnnow,union berlin,2022-2023,bundesliga,Goalkeeper,2610.0,5500000.0,0.44927910701119006,0.0015,0.44777910701119006,Goalkeeper
tomas koubek,augsburg,2022-2023,bundesliga,Goalkeeper,990.0,1000000.0,0.41872001225081884,0.0,0.41872001225081884,Goalkeeper
filip jrgensen,villarreal,2022-2023,laliga,Goalkeeper,180.0,1500000.0,0.30284664053939553,0.0,0.30284664053939553,Goalkeeper
claudio bravo,betis,2022-2023,laliga,Goalkeeper,1080.0,1000000.0,0.32383220951928393,0.004,0.3198322095192839,Goalkeeper
kepa arrizabalaga,chelsea,2022-2023,premier-league,Goalkeeper,2565.0,18000000.0,0.1742803002386093,0.0039000000000000007,0.17038030023860928,Goalkeeper
samir handanovic,inter,2022-2023,serie-a,Goalkeeper,1234.0,500000.0,0.16560149840927124,0.0007000000000000001,0.16490149840927124,Goalkeeper
koen casteels,wolfsburg,2023-2024,bundesliga,Goalkeeper,2250.0,6000000.0,0.3500704331386576,0.0108,0.3392704331386576,Goalkeeper
ore petrovic,chelsea,2023-2024,premier-league,Goalkeeper,1987.0,20000000.0,0.13272500700204948,0.0075000000000000015,0.12522500700204947,Goalkeeper
rui patricio,roma,2023-2024,serie-a,Goalkeeper,2070.0,1000000.0,0.13069191412737485,0.0024000000000000002,0.12829191412737484,Goalkeeper
peter gulacsi,rb leipzig,2023-2024,bundesliga,Goalkeeper,1170.0,3000000.0,0.31432936250008575,0.004,0.31032936250008575,Goalkeeper
frederik rnnow,union berlin,2023-2024,bundesliga,Goalkeeper,2970.0,4500000.0,0.4168987629074461,0.0033,0.41359876290744607,Goalkeeper
marco carnesecchi,atalanta,2023-2024,serie-a,Goalkeeper,2425.0,16000000.0,0.13145501750549524,0.006300000000000001,0.12515501750549524,Goalkeeper
mark travers,bournemouth,2023-2024,premier-league,Goalkeeper,360.0,3500000.0,0.1181790161249893,0.0025,0.11567901612498929,Goalkeeper
arijanet muric,burnley,2023-2024,premier-league,Goalkeeper,900.0,7000000.0,0.1338384812548958,0.020000000000000004,0.1138384812548958,Goalkeeper
giorgi mamardashvili,valencia,2023-2024,laliga,Goalkeeper,3284.0,35000000.0,0.41750878565435995,0.0044,0.41310878565435993,Goalkeeper
ivan cuellar,mallorca,2023-2024,laliga,Goalkeeper,90.0,100000.0,0.2708439808334234,0.0,0.2708439808334234,Goalkeeper
david soria,getafe,2023-2024,laliga,Goalkeeper,3413.0,5000000.0,0.3703099169008615,0.0094,0.3609099169008615,Goalkeeper
caoimhin kelleher,liverpool,2023-2024,premier-league,Goalkeeper,900.0,20000000.0,0.13612062720128626,0.005000000000000001,0.13112062720128626,Goalkeeper
pepe reina,villarreal,2023-2024,laliga,Goalkeeper,180.0,600000.0,0.25539551730326443,0.0,0.25539551730326443,Goalkeeper
alex meret,napoli,2024-2025,serie-a,Goalkeeper,3005.0,18000000.0,0.12461166077613903,0.0006,0.12401166077613902,Goalkeeper
frederik rnnow,union berlin,2024-2025,bundesliga,Goalkeeper,2520.0,3000000.0,0.4450480747274903,0.0039000000000000007,0.4411480747274903,Goalkeeper
matz sels,nott'ham forest,2024-2025,premier-league,Goalkeeper,3420.0,7000000.0,0.08296070025615523,0.0018,0.08116070025615524,Goalkeeper
