"comp_name","country","season_start_year","squad","player_num","player_name","player_position","player_dob","player_age","player_nationality","current_club","player_height_mtrs","player_foot","date_joined","joined_from","contract_expiry","player_market_value_euro","player_url","Season"
"Bundesliga","Germany",2024,"1.FSV Mainz 05","5","Maxim Leitsch","Centre-Back",NA,27,"Germany","1.FSV Mainz 05","1.89","left",NA,"VfL Bochum",NA,1500000,"https://www.transfermarkt.com/maxim-leitsch/profil/spieler/334207","2024-2025"
"Bundesliga","Germany",2024,"1.FSV Mainz 05","21","Danny da Costa","Centre-Back",NA,31,"Germany","1.FSV Mainz 05","1.87","right",NA,"Eintracht Frankfurt",NA,1500000,"https://www.transfermarkt.com/danny-da-costa/profil/spieler/85906","2024-2025"
"Bundesliga","Germany",2024,"1.FSV Mainz 05","16","Stefan Bell","Centre-Back",NA,33,"Germany","1.FSV Mainz 05","1.92","right",NA,"1.FSV Mainz 05 U19",NA,8e+05,"https://www.transfermarkt.com/stefan-bell/profil/spieler/82350","2024-2025"
"Bundesliga","Germany",2024,"1.FSV Mainz 05","47","Maxim Dal","Centre-Back",NA,19,"Germany","1.FSV Mainz 05","1.88","left",NA,"1.FSV Mainz 05 II",NA,150000,"https://www.transfermarkt.com/maxim-dal/profil/spieler/934317","2024-2025"
"Bundesliga","Germany",2024,"1.FSV Mainz 05","19","Anthony Caci","Left-Back",NA,27,"France","1.FSV Mainz 05","1.84","both",NA,"RC Strasbourg Alsace",NA,1.2e+07,"https://www.transfermarkt.com/anthony-caci/profil/spieler/453016","2024-2025"
"Bundesliga","Germany",2024,"1.FSV Mainz 05","2","Phillipp Mwene","Left-Back",NA,31,"Austria","1.FSV Mainz 05","1.7","right",NA,"PSV Eindhoven",NA,1800000,"https://www.transfermarkt.com/phillipp-mwene/profil/spieler/127573","2024-2025"
"Bundesliga","Germany",2024,"1.FSV Mainz 05","22","Nikolas Veratschnig","Right-Back",NA,22,"Austria","1.FSV Mainz 05","1.8","right",NA,"Wolfsberger AC",NA,1500000,"https://www.transfermarkt.com/nikolas-veratschnig/profil/spieler/601143","2024-2025"
"Bundesliga","Germany",2024,"1.FSV Mainz 05","30","Silvan Widmer","Right-Back",NA,32,"Switzerland","1.FSV Mainz 05","1.83","right",NA,"FC Basel 1893",NA,1200000,"https://www.transfermarkt.com/silvan-widmer/profil/spieler/168989","2024-2025"
"Bundesliga","Germany",2024,"1.FSV Mainz 05","6","Kaishu Sano","Defensive Midfield",NA,24,"Japan","1.FSV Mainz 05","1.76","right",NA,"Kashima Antlers",NA,2e+07,"https://www.transfermarkt.com/kaishu-sano/profil/spieler/643574","2024-2025"
"Bundesliga","Germany",2024,"1.FSV Mainz 05","15","Lennard Maloney","Defensive Midfield",NA,25,"United States","1.FSV Mainz 05","1.88","right",NA,"1.FC Heidenheim 1846",NA,3500000,"https://www.transfermarkt.com/lennard-maloney/profil/spieler/392710","2024-2025"
"Bundesliga","Germany",2024,"1.FSV Mainz 05","-","Edimilson Fernandes","Defensive Midfield",NA,29,"Switzerland","BSC Young Boys","1.87","right",NA,"West Ham United",NA,3e+06,"https://www.transfermarkt.com/edimilson-fernandes/profil/spieler/247555","2024-2025"
"Bundesliga","Germany",2024,"1.FSV Mainz 05","18","Nadiem Amiri","Central Midfield",NA,28,"Germany","1.FSV Mainz 05","1.8","right",NA,"Bayer 04 Leverkusen",NA,2e+07,"https://www.transfermarkt.com/nadiem-amiri/profil/spieler/232454","2024-2025"
"Bundesliga","Germany",2024,"1.FSV Mainz 05","42","Daniel Gleiber","Central Midfield",NA,20,"Germany","1.FSV Mainz 05","1.81","left",NA,"1.FSV Mainz 05 II",NA,225000,"https://www.transfermarkt.com/daniel-gleiber/profil/spieler/906969","2024-2025"
"Bundesliga","Germany",2024,"1.FSV Mainz 05","8","Paul Nebel","Attacking Midfield",NA,22,"Germany","1.FSV Mainz 05","1.69","both",NA,"1.FSV Mainz 05 U19",NA,2.4e+07,"https://www.transfermarkt.com/paul-nebel/profil/spieler/503160","2024-2025"
"Bundesliga","Germany",2024,"1.FSV Mainz 05","14","Hyun-seok Hong","Attacking Midfield",NA,26,"Korea, South","FC Nantes","1.77","left",NA,"KAA Gent",NA,3500000,"https://www.transfermarkt.com/hyun-seok-hong/profil/spieler/562948","2024-2025"
"Bundesliga","Germany",2024,"1.FSV Mainz 05","7","Jae-sung Lee","Attacking Midfield",NA,32,"Korea, South","1.FSV Mainz 05","1.8","left",NA,"Holstein Kiel",NA,2500000,"https://www.transfermarkt.com/jae-sung-lee/profil/spieler/314398","2024-2025"
"Bundesliga","Germany",2024,"1.FSV Mainz 05","-","Marco Richter","Attacking Midfield",NA,27,"Germany","SV Darmstadt 98","1.76","right",NA,"Hertha BSC",NA,1500000,"https://www.transfermarkt.com/marco-richter/profil/spieler/279009","2024-2025"
"Bundesliga","Germany",2024,"1.FSV Mainz 05","-","Aymen Barkok","Attacking Midfield",NA,27,"Morocco","Without Club","1.89","right",NA,"Eintracht Frankfurt",NA,5e+05,"https://www.transfermarkt.com/aymen-barkok/profil/spieler/315332","2024-2025"
"Bundesliga","Germany",2024,"1.FSV Mainz 05","9","Arnaud Nordin","Right Winger",NA,27,"France","1.FSV Mainz 05","1.7","both",NA,"Montpellier HSC",NA,5e+06,"https://www.transfermarkt.com/arnaud-nordin/profil/spieler/324811","2024-2025"
"Bundesliga","Germany",2024,"1.FSV Mainz 05","-","Gabriel Vidovic","Second Striker",NA,21,"Croatia","GNK Dinamo Zagreb","1.8","right",NA,"Bayern Munich",NA,3e+06,"https://www.transfermarkt.com/gabriel-vidovic/profil/spieler/604327","2024-2025"
"Bundesliga","Germany",2024,"1.FSV Mainz 05","11","Armindo Sieb","Second Striker",NA,22,"Germany","1.FSV Mainz 05","1.75","both",NA,"Bayern Munich",NA,3e+06,"https://www.transfermarkt.com/armindo-sieb/profil/spieler/569033","2024-2025"
"Bundesliga","Germany",2024,"1.FSV Mainz 05","29","Jonathan Burkardt","Centre-Forward",NA,24,"Germany","Eintracht Frankfurt","1.83","right",NA,"1.FSV Mainz 05 U19",NA,3.5e+07,"https://www.transfermarkt.com/jonathan-burkardt/profil/spieler/333647","2024-2025"
"Bundesliga","Germany",2024,"1.FSV Mainz 05","44","Nelson Weiper","Centre-Forward",NA,20,"Germany","1.FSV Mainz 05","1.92","right",NA,"1.FSV Mainz 05 U19",NA,1e+07,"https://www.transfermarkt.com/nelson-weiper/profil/spieler/796213","2024-2025"
"Bundesliga","Germany",2024,"1.FSV Mainz 05","-","Karim Onisiwo","Centre-Forward",NA,33,"Austria","Red Bull Salzburg","1.88","right",NA,"SV Mattersburg",NA,8e+05,"https://www.transfermarkt.com/karim-onisiwo/profil/spieler/119234","2024-2025"
"Bundesliga","Germany",2024,"FC Augsburg","1","Finn Dahmen","Goalkeeper",NA,27,"Germany","FC Augsburg","1.86","right",NA,"1.FSV Mainz 05",NA,9e+06,"https://www.transfermarkt.com/finn-dahmen/profil/spieler/251299","2024-2025"
"Bundesliga","Germany",2024,"FC Augsburg","22","Nediljko Labrovic","Goalkeeper",NA,25,"Croatia","FC Augsburg","1.96","right",NA,"HNK Rijeka",NA,2500000,"https://www.transfermarkt.com/nediljko-labrovic/profil/spieler/610190","2024-2025"
"Bundesliga","Germany",2024,"FC Augsburg","25","Daniel Klein","Goalkeeper",NA,24,"Germany","FC Augsburg","1.93","right",NA,"TSG 1899 Hoffenheim II",NA,150000,"https://www.transfermarkt.com/daniel-klein/profil/spieler/392124","2024-2025"
"Bundesliga","Germany",2024,"FC Augsburg","5","Chrislain Matsima","Centre-Back",NA,23,"France","FC Augsburg","1.93","right",NA,"AS Monaco",NA,2.2e+07,"https://www.transfermarkt.com/chrislain-matsima/profil/spieler/569383","2024-2025"
"Bundesliga","Germany",2024,"FC Augsburg","-","Felix Uduokhai","Centre-Back",NA,27,"Germany","Besiktas JK","1.93","left",NA,"VfL Wolfsburg",NA,7e+06,"https://www.transfermarkt.com/felix-uduokhai/profil/spieler/278343","2024-2025"
"Bundesliga","Germany",2024,"FC Augsburg","16","Cédric Zesiger","Centre-Back",NA,27,"Switzerland","FC Augsburg","1.94","left",NA,"VfL Wolfsburg",NA,7e+06,"https://www.transfermarkt.com/cedric-zesiger/profil/spieler/382478","2024-2025"
"Bundesliga","Germany",2024,"FC Augsburg","31","Keven Schlotterbeck","Centre-Back",NA,28,"Germany","FC Augsburg","1.88","left",NA,"SC Freiburg",NA,6e+06,"https://www.transfermarkt.com/keven-schlotterbeck/profil/spieler/413843","2024-2025"
"Bundesliga","Germany",2024,"FC Augsburg","40","Noahkai Banks","Centre-Back",NA,18,"United States","FC Augsburg","1.93","right",NA,"FC Augsburg II",NA,6e+06,"https://www.transfermarkt.com/noahkai-banks/profil/spieler/923945","2024-2025"
"Bundesliga","Germany",2024,"FC Augsburg","-","Maximilian Bauer","Centre-Back",NA,25,"Germany","FC Augsburg","1.89","right",NA,"SpVgg Greuther Fürth",NA,2e+06,"https://www.transfermarkt.com/maximilian-bauer/profil/spieler/388363","2024-2025"
"Bundesliga","Germany",2024,"FC Augsburg","6","Jeffrey Gouweleeuw","Centre-Back",NA,33,"Netherlands","FC Augsburg","1.88","right",NA,"AZ Alkmaar",NA,1500000,"https://www.transfermarkt.com/jeffrey-gouweleeuw/profil/spieler/106405","2024-2025"
"Bundesliga","Germany",2024,"FC Augsburg","4","Reece Oxford","Centre-Back",NA,26,"England","Without Club","1.9","right",NA,"West Ham United",NA,5e+05,"https://www.transfermarkt.com/reece-oxford/profil/spieler/314295","2024-2025"
"Bundesliga","Germany",2024,"FC Augsburg","-","Felix Meiser","Centre-Back",NA,18,"Germany","FC Augsburg","1.89","right",NA,"FC Augsburg II",NA,150000,"https://www.transfermarkt.com/felix-meiser/profil/spieler/1069641","2024-2025"
"Bundesliga","Germany",2024,"FC Augsburg","-","David Deger","Centre-Back",NA,25,"Germany","FC Augsburg II","1.79","right",NA,NA,NA,1e+05,"https://www.transfermarkt.com/david-deger/profil/spieler/381260","2024-2025"
"Bundesliga","Germany",2024,"FC Augsburg","13","Dimitrios Giannoulis","Left-Back",NA,29,"Greece","FC Augsburg","1.78","left",NA,"Norwich City",NA,3e+06,"https://www.transfermarkt.com/dimitrios-giannoulis/profil/spieler/295630","2024-2025"
"Bundesliga","Germany",2024,"FC Augsburg","3","Mads Pedersen","Left-Back",NA,28,"Denmark","FC Augsburg","1.78","left",NA,"FC Nordsjaelland",NA,2e+06,"https://www.transfermarkt.com/mads-pedersen/profil/spieler/288429","2024-2025"
"Bundesliga","Germany",2024,"FC Augsburg","11","Marius Wolf","Right-Back",NA,30,"Germany","FC Augsburg","1.88","right",NA,"Borussia Dortmund",NA,3e+06,"https://www.transfermarkt.com/marius-wolf/profil/spieler/193900","2024-2025"
"Bundesliga","Germany",2024,"FC Augsburg","44","Henri Koudossou","Right-Back",NA,25,"Germany","1.FC Nuremberg","1.8","both",NA,"FC Augsburg II",NA,2e+06,"https://www.transfermarkt.com/henri-koudossou/profil/spieler/515624","2024-2025"
"Bundesliga","Germany",2024,"FC Augsburg","2","Robert Gumny","Right-Back",NA,27,"Poland","Lech Poznan","1.82","right",NA,"Lech Poznan",NA,1500000,"https://www.transfermarkt.com/robert-gumny/profil/spieler/353826","2024-2025"
"Bundesliga","Germany",2024,"FC Augsburg","17","Kristijan Jakic","Defensive Midfield",NA,28,"Croatia","FC Augsburg","1.84","right",NA,"Eintracht Frankfurt",NA,6500000,"https://www.transfermarkt.com/kristijan-jakic/profil/spieler/374954","2024-2025"
"Bundesliga","Germany",2024,"FC Augsburg","-","Niklas Dorsch","Defensive Midfield",NA,27,"Germany","1.FC Heidenheim 1846","1.78","right",NA,"KAA Gent",NA,3500000,"https://www.transfermarkt.com/niklas-dorsch/profil/spieler/251302","2024-2025"
"Bundesliga","Germany",2024,"FC Augsburg","-","Tim Breithaupt","Defensive Midfield",NA,23,"Germany","FC Augsburg","1.92","right",NA,"Karlsruher SC",NA,2500000,"https://www.transfermarkt.com/tim-breithaupt/profil/spieler/569457","2024-2025"
"Bundesliga","Germany",2024,"FC Augsburg","42","Mahmut Kücüksahin","Defensive Midfield",NA,21,"Türkiye","FC Augsburg","1.82","right",NA,"FC Augsburg II",NA,175000,"https://www.transfermarkt.com/mahmut-kucuksahin/profil/spieler/730486","2024-2025"
"Bundesliga","Germany",2024,"FC Augsburg","-","Arne Engels","Central Midfield",NA,21,"Belgium","Celtic FC","1.85","right",NA,"Club NXT",NA,1.2e+07,"https://www.transfermarkt.com/arne-engels/profil/spieler/565435","2024-2025"
"Bundesliga","Germany",2024,"FC Augsburg","19","Frank Onyeka","Central Midfield",NA,27,"Nigeria","Brentford FC","1.83","right",NA,"Brentford FC",NA,7e+06,"https://www.transfermarkt.com/frank-onyeka/profil/spieler/421637","2024-2025"
"Bundesliga","Germany",2024,"FC Augsburg","10","Arne Maier","Central Midfield",NA,26,"Germany","FC Augsburg","1.86","right",NA,"Hertha BSC",NA,4e+06,"https://www.transfermarkt.com/arne-maier/profil/spieler/296397","2024-2025"
"Bundesliga","Germany",2024,"FC Augsburg","8","Elvis Rexhbecaj","Central Midfield",NA,27,"Kosovo","FC Augsburg","1.82","left",NA,"VfL Wolfsburg",NA,3500000,"https://www.transfermarkt.com/elvis-rexhbecaj/profil/spieler/280575","2024-2025"
"Bundesliga","Germany",2024,"FC Augsburg","20","Alexis Claude-Maurice","Attacking Midfield",NA,27,"France","FC Augsburg","1.76","right",NA,"OGC Nice",NA,1.2e+07,"https://www.transfermarkt.com/alexis-claude-maurice/profil/spieler/384593","2024-2025"
"Bundesliga","Germany",2024,"FC Augsburg","36","Mert Kömür","Attacking Midfield",NA,19,"Germany","FC Augsburg","1.83","both",NA,"FC Augsburg U19",NA,5e+06,"https://www.transfermarkt.com/mert-komur/profil/spieler/777005","2024-2025"
"Bundesliga","Germany",2024,"FC Augsburg","24","Fredrik Jensen","Attacking Midfield",NA,27,"Finland","Aris Thessaloniki","1.83","right",NA,"Twente Enschede FC",NA,3500000,"https://www.transfermarkt.com/fredrik-jensen/profil/spieler/249157","2024-2025"
"Bundesliga","Germany",2024,"FC Augsburg","-","Juan Cabrera","Attacking Midfield",NA,22,"Uruguay","SpVgg Greuther Fürth","1.88","right",NA,NA,NA,3e+05,"https://www.transfermarkt.com/juan-cabrera/profil/spieler/654724","2024-2025"
"Bundesliga","Germany",2024,"FC Augsburg","-","Rubén Vargas","Left Winger",NA,26,"Switzerland","Sevilla FC","1.79","right",NA,"FC Luzern",NA,7e+06,"https://www.transfermarkt.com/ruben-vargas/profil/spieler/345886","2024-2025"
"Bundesliga","Germany",2024,"FC Augsburg","7","Yusuf Kabadayi","Left Winger",NA,21,"Germany","FC Augsburg","1.86","right",NA,"FC Bayern Munich II",NA,1500000,"https://www.transfermarkt.com/yusuf-kabadayi/profil/spieler/604359","2024-2025"
"Bundesliga","Germany",2024,"FC Augsburg","21","Phillip Tietz","Centre-Forward",NA,27,"Germany","FC Augsburg","1.9","right",NA,"SV Darmstadt 98",NA,5e+06,"https://www.transfermarkt.com/phillip-tietz/profil/spieler/288340","2024-2025"
"Bundesliga","Germany",2024,"FC Augsburg","9","Samuel Essende","Centre-Forward",NA,27,"DR Congo","FC Augsburg","1.93","right",NA,"FC Vizela",NA,4500000,"https://www.transfermarkt.com/samuel-essende/profil/spieler/395522","2024-2025"
"Bundesliga","Germany",2024,"FC Augsburg","37","Mergim Berisha","Centre-Forward",NA,27,"Germany","TSG 1899 Hoffenheim","1.88","right",NA,"TSG 1899 Hoffenheim",NA,3500000,"https://www.transfermarkt.com/mergim-berisha/profil/spieler/307924","2024-2025"
"Bundesliga","Germany",2024,"FC Augsburg","15","Steve Mounié","Centre-Forward",NA,30,"Benin","FC Augsburg","1.89","right",NA,"Stade Brestois 29",NA,2e+06,"https://www.transfermarkt.com/steve-mounie/profil/spieler/238639","2024-2025"
"Bundesliga","Germany",2024,"SV Werder Bremen","1","Michael Zetterer","Goalkeeper",NA,29,"Germany","Eintracht Frankfurt","1.87","both",NA,"SpVgg Unterhaching",NA,4500000,"https://www.transfermarkt.com/michael-zetterer/profil/spieler/196813","2024-2025"
"Bundesliga","Germany",2024,"SV Werder Bremen","30","Mio Backhaus","Goalkeeper",NA,21,"Germany","SV Werder Bremen","1.94","right",NA,"SV Werder Bremen U19",NA,2e+06,"https://www.transfermarkt.com/mio-backhaus/profil/spieler/620295","2024-2025"
"Bundesliga","Germany",2024,"SV Werder Bremen","25","Markus Kolke","Goalkeeper",NA,34,"Germany","SV Werder Bremen","1.87","right",NA,"FC Hansa Rostock",NA,3e+05,"https://www.transfermarkt.com/markus-kolke/profil/spieler/99451","2024-2025"
"Bundesliga","Germany",2024,"SV Werder Bremen","32","Marco Friedl","Centre-Back",NA,27,"Austria","SV Werder Bremen","1.87","left",NA,"Bayern Munich",NA,1.2e+07,"https://www.transfermarkt.com/marco-friedl/profil/spieler/156990","2024-2025"
"Bundesliga","Germany",2024,"SV Werder Bremen","4","Niklas Stark","Centre-Back",NA,30,"Germany","SV Werder Bremen","1.9","right",NA,"Hertha BSC",NA,4e+06,"https://www.transfermarkt.com/niklas-stark/profil/spieler/162434","2024-2025"
"Bundesliga","Germany",2024,"SV Werder Bremen","5","Amos Pieper","Centre-Back",NA,27,"Germany","SV Werder Bremen","1.92","right",NA,"Arminia Bielefeld",NA,3500000,"https://www.transfermarkt.com/amos-pieper/profil/spieler/334221","2024-2025"
"Bundesliga","Germany",2024,"SV Werder Bremen","13","Milos Veljkovic","Centre-Back",NA,29,"Serbia","Red Star Belgrade","1.88","right",NA,"Tottenham Hotspur U21",NA,3e+06,"https://www.transfermarkt.com/milos-veljkovic/profil/spieler/202228","2024-2025"
"Bundesliga","Germany",2024,"SV Werder Bremen","22","Julián Malatini","Centre-Back",NA,24,"Argentina","SV Werder Bremen","1.91","right",NA,"Defensa y Justicia",NA,2500000,"https://www.transfermarkt.com/julian-malatini/profil/spieler/830108","2024-2025"
"Bundesliga","Germany",2024,"SV Werder Bremen","3","Anthony Jung","Centre-Back",NA,33,"Germany","SC Freiburg","1.86","left",NA,"Bröndby IF",NA,1e+06,"https://www.transfermarkt.com/anthony-jung/profil/spieler/58995","2024-2025"
"Bundesliga","Germany",2024,"SV Werder Bremen","-","Mick Schmetgens","Centre-Back",NA,17,"Germany","SV Werder Bremen II","1.9","right",NA,NA,NA,NA,"https://www.transfermarkt.com/mick-schmetgens/profil/spieler/1045986","2024-2025"
"Bundesliga","Germany",2024,"SV Werder Bremen","-","Karim Coulibaly","Centre-Back",NA,18,"Germany","SV Werder Bremen","1.91","left",NA,"SV Werder Bremen U19",NA,NA,"https://www.transfermarkt.com/karim-coulibaly/profil/spieler/1084638","2024-2025"
"Bundesliga","Germany",2024,"SV Werder Bremen","27","Felix Agu","Left-Back",NA,25,"Nigeria","SV Werder Bremen","1.8","right",NA,"VfL Osnabrück",NA,8e+06,"https://www.transfermarkt.com/felix-agu/profil/spieler/393512","2024-2025"
"Bundesliga","Germany",2024,"SV Werder Bremen","19","Derrick Köhn","Left-Back",NA,26,"Ghana","1.FC Union Berlin","1.8","left",NA,"Galatasaray",NA,5e+06,"https://www.transfermarkt.com/derrick-kohn/profil/spieler/391780","2024-2025"
"Bundesliga","Germany",2024,"SV Werder Bremen","-","Olivier Deman","Left-Back",NA,25,"Belgium","SV Werder Bremen","1.81","left",NA,"Cercle Brugge ",NA,3e+06,"https://www.transfermarkt.com/olivier-deman/profil/spieler/621802","2024-2025"
"Bundesliga","Germany",2024,"SV Werder Bremen","8","Mitchell Weiser","Right-Back",NA,31,"Germany","SV Werder Bremen","1.77","right",NA,"Bayer 04 Leverkusen",NA,5e+06,"https://www.transfermarkt.com/mitchell-weiser/profil/spieler/119211","2024-2025"
"Bundesliga","Germany",2024,"SV Werder Bremen","29","Issa Kaboré","Right-Back",NA,24,"Burkina Faso","Manchester City","1.8","right",NA,"Manchester City",NA,4e+06,"https://www.transfermarkt.com/issa-kabore/profil/spieler/649452","2024-2025"
"Bundesliga","Germany",2024,"SV Werder Bremen","14","Senne Lynen","Defensive Midfield",NA,26,"Belgium","SV Werder Bremen","1.85","right",NA,"Union Saint-Gilloise",NA,9e+06,"https://www.transfermarkt.com/senne-lynen/profil/spieler/338668","2024-2025"
"Bundesliga","Germany",2024,"SV Werder Bremen","28","Skelly Alvero","Defensive Midfield",NA,23,"France","SV Werder Bremen","2.02","right",NA,"Olympique Lyon",NA,2500000,"https://www.transfermarkt.com/skelly-alvero/profil/spieler/855134","2024-2025"
"Bundesliga","Germany",2024,"SV Werder Bremen","-","Wesley Adeh","Defensive Midfield",NA,18,"Germany","SV Werder Bremen","1.87","both",NA,"SV Werder Bremen U19",NA,NA,"https://www.transfermarkt.com/wesley-adeh/profil/spieler/1074523","2024-2025"
"Bundesliga","Germany",2024,"SV Werder Bremen","6","Jens Stage","Central Midfield",NA,28,"Denmark","SV Werder Bremen","1.87","right",NA,"FC Copenhagen",NA,1.4e+07,"https://www.transfermarkt.com/jens-stage/profil/spieler/289835","2024-2025"
"Bundesliga","Germany",2024,"SV Werder Bremen","10","Leonardo Bittencourt","Central Midfield",NA,31,"Germany","SV Werder Bremen","1.71","right",NA,"TSG 1899 Hoffenheim",NA,1500000,"https://www.transfermarkt.com/leonardo-bittencourt/profil/spieler/93844","2024-2025"
"Bundesliga","Germany",2024,"SV Werder Bremen","20","Romano Schmid","Attacking Midfield",NA,25,"Austria","SV Werder Bremen","1.68","right",NA,"Red Bull Salzburg",NA,1.7e+07,"https://www.transfermarkt.com/romano-schmid/profil/spieler/346853","2024-2025"
"Bundesliga","Germany",2024,"SV Werder Bremen","-","Isak Hansen-Aarøen","Attacking Midfield",NA,20,"Norway","SV Werder Bremen","1.73","right",NA,"Manchester United U21",NA,1e+06,"https://www.transfermarkt.com/isak-hansen-aaroen/profil/spieler/670116","2024-2025"
